-0.0239782		-0.0239782		-0.0239781		-0.023978		-0.0239779		-0.0239778		-0.0239776		-0.0239773		-0.023977		-0.0239765		-0.0239758		-0.0239748		-0.0239734		-0.0239715		-0.0239689		-0.0239652		-0.0239601		-0.0239531		-0.0239432		-0.0239292		-0.0239105		-0.023884		-0.0238474		-0.0237962		-0.0237252		-0.0236267		-0.0234904		-0.0233008		-0.0230398		-0.0226643		-0.0221935		-0.0214854		-0.0205541		-0.0193223		-0.0176584		-0.0155492		-0.013045		-0.0103936		-0.00831235		-0.00770252		-0.00856543		-0.00916815		-0.00834459		-0.00749001		-0.00709982		-0.00639519		-0.00582315		-0.00522106		-0.00465751		-0.00413561		-0.00365555		-0.0032133		-0.00281329		-0.00244941		-0.00212936		-0.00184216		-0.00159093		-0.00137095		-0.00117911		-0.00101369		-0.000863557		-0.000741076		-0.000632624		-0.00053997		-0.000459479		-0.000391529		-0.000332795		-0.000283376		-0.000240814		-0.000204541		-0.00017387		-0.000148082		-0.000125846		-0.000106324		-9.03964e-5		-7.66245e-5		-6.50611e-5		-5.52848e-5		-4.68722e-5		-3.98216e-5		-3.37629e-5		-2.86909e-5		-2.43093e-5		-2.06444e-5		-1.74948e-5		-1.47911e-5		-1.25532e-5		-1.06965e-5		-9.0844e-6		-9.61896e-6		-6.5283e-6		-5.5252e-6		-4.70567e-6		-3.97963e-6		-3.37209e-6		-2.8638e-6		-2.42978e-6		-2.06325e-6		-1.74673e-6		-1.48049e-6		-1.25552e-6		-1.25552e-6
-0.0230821		-0.0230821		-0.0230821		-0.023082		-0.0230819		-0.0230818		-0.0230816		-0.0230813		-0.023081		-0.0230805		-0.0230798		-0.0230788		-0.0230775		-0.0230757		-0.0230731		-0.0230696		-0.0230646		-0.0230577		-0.0230481		-0.0230344		-0.0230162		-0.0229903		-0.0229546		-0.0229047		-0.0228355		-0.0227395		-0.0226066		-0.0224218		-0.0221675		-0.0218018		-0.0213434		-0.0206546		-0.0197495		-0.0185543		-0.0169438		-0.0149099		-0.0125101		-0.00999675		-0.00806684		-0.00755548		-0.00838471		-0.00888686		-0.00806514		-0.0072759		-0.00687542		-0.00620043		-0.00564002		-0.00505888		-0.00451331		-0.0040076		-0.00354272		-0.00311443		-0.00272698		-0.00237447		-0.0020644		-0.00178612		-0.00154247		-0.00132941		-0.00114348		-0.000982928		-0.00083723		-0.000718356		-0.000613183		-0.000523356		-0.000445338		-0.000379564		-0.000322675		-0.000274847		-0.000233655		-0.000198525		-0.000168814		-0.000143811		-0.000122232		-0.00010328		-8.78218e-5		-7.44447e-5		-6.32103e-5		-5.37173e-5		-4.55396e-5		-3.86892e-5		-3.28025e-5		-2.78756e-5		-2.361e-5		-2.00568e-5		-1.70223e-5		-1.46036e-5		-1.22068e-5		-1.03975e-5		-8.8321e-6		-6.91131e-6		-6.34357e-6		-5.37122e-6		-4.34361e-6		-3.97878e-6		-3.27716e-6		-2.78102e-6		-2.36436e-6		-2.00103e-6		-1.69819e-6		-1.43676e-6		-1.22152e-6		-1.22152e-6
-0.0223424		-0.0223424		-0.0223423		-0.0223423		-0.0223422		-0.022342		-0.0223419		-0.0223416		-0.0223413		-0.0223408		-0.0223401		-0.0223392		-0.0223378		-0.022336		-0.0223335		-0.0223301		-0.0223252		-0.0223185		-0.022309		-0.0222957		-0.0222779		-0.0222525		-0.0222176		-0.0221687		-0.0221011		-0.0220072		-0.0218771		-0.0216964		-0.0214478		-0.0210903		-0.0206425		-0.0199699		-0.019087		-0.0179227		-0.0163569		-0.0143861		-0.0120732		-0.00967342		-0.00786553		-0.00742967		-0.00822753		-0.00865064		-0.00783523		-0.00709674		-0.00668864		-0.00603852		-0.00548819		-0.004924		-0.00439341		-0.00390128		-0.00344906		-0.00303232		-0.0026553		-0.00231225		-0.00201045		-0.00173932		-0.00150244		-0.00129484		-0.00111364		-0.000957327		-0.000815367		-0.000699608		-0.000597258		-0.000509816		-0.00043394		-0.000369923		-0.00031459		-0.00026802		-0.000227888		-0.000193647		-0.000164671		-0.000140284		-0.000119235		-0.000100756		-8.56667e-5		-7.26167e-5		-6.16582e-5		-5.23947e-5		-4.44191e-5		-3.77374e-5		-3.19956e-5		-2.71889e-5		-2.30253e-5		-1.95628e-5		-1.65798e-5		-1.40156e-5		-1.18992e-5		-1.01065e-5		-8.61312e-6		-7.28919e-6		-6.19018e-6		-5.23381e-6		-4.45465e-6		-3.76757e-6		-3.20168e-6		-2.70955e-6		-2.30008e-6		-1.95131e-6		-1.66531e-6		-1.402e-6		-1.13635e-6		-1.13635e-6
-0.0214634		-0.0214634		-0.0214634		-0.0214633		-0.0214632		-0.0214631		-0.0214629		-0.0214626		-0.0214623		-0.0214618		-0.0214612		-0.0214603		-0.021459		-0.0214572		-0.0214548		-0.0214514		-0.0214467		-0.0214401		-0.021431		-0.021418		-0.0214006		-0.021376		-0.021342		-0.0212944		-0.0212286		-0.0211372		-0.0210108		-0.020835		-0.0205932		-0.0202458		-0.0198108		-0.019158		-0.0183019		-0.017175		-0.0156634		-0.0137686		-0.0115596		-0.00929411		-0.00762757		-0.00727456		-0.00803135		-0.00836557		-0.00756289		-0.00688086		-0.00646506		-0.00584464		-0.00530701		-0.00476261		-0.00424998		-0.00377419		-0.00333715		-0.00293419		-0.00256965		-0.00223788		-0.00194598		-0.00168391		-0.00145456		-0.00125351		-0.00107812		-0.000926744		-0.00078945		-0.000677485		-0.000578487		-0.000493986		-0.000420608		-0.000358613		-0.000305012		-0.000259882		-0.000220975		-0.000187772		-0.000159668		-0.000136019		-0.000115606		-9.76862e-5		-8.30531e-5		-7.04007e-5		-5.97756e-5		-5.0794e-5		-4.30616e-5		-3.65842e-5		-3.10161e-5		-2.63568e-5		-2.23233e-5		-1.89589e-5		-1.6089e-5		-1.35931e-5		-1.1529e-5		-9.82393e-6		-8.354e-6		-7.06868e-6		-5.9983e-6		-5.07022e-6		-4.31607e-6		-3.65471e-6		-3.1015e-6		-2.62929e-6		-2.23189e-6		-1.89416e-6		-1.6037e-6		-1.3578e-6		-1.15499e-6		-1.15499e-6
-0.0207385		-0.0207385		-0.0207385		-0.0207384		-0.0207383		-0.0207382		-0.020738		-0.0207378		-0.0207375		-0.020737		-0.0207364		-0.0207355		-0.0207342		-0.0207325		-0.0207301		-0.0207268		-0.0207222		-0.0207158		-0.0207069		-0.0206942		-0.0206772		-0.0206531		-0.02062		-0.0205735		-0.0205092		-0.02042		-0.0202965		-0.020125		-0.019889		-0.0195501		-0.0191259		-0.0184897		-0.0176563		-0.0165609		-0.0150947		-0.0132633		-0.0111405		-0.00898516		-0.00743202		-0.00714173		-0.00786188		-0.00812711		-0.00733888		-0.00670023		-0.00627945		-0.0056834		-0.00515695		-0.00462863		-0.00413091		-0.00366877		-0.00324431		-0.00285279		-0.00249859		-0.0021762		-0.0018925		-0.00163775		-0.00141485		-0.00121927		-0.00104874		-0.000901596		-0.000768134		-0.000659364		-0.00056315		-0.000480969		-0.000409542		-0.000349218		-0.00029702		-0.000253065		-0.00021517		-0.000182831		-0.000155461		-0.000132431		-0.000112552		-9.50957e-5		-8.08555e-5		-6.85335e-5		-5.8188e-5		-4.94447e-5		-4.19163e-5		-3.561e-5		-3.01904e-5		-2.56533e-5		-2.17277e-5		-1.84583e-5		-1.56586e-5		-1.31185e-5		-1.12284e-5		-9.74616e-6		-8.1396e-6		-6.88073e-6		-5.83814e-6		-5.013e-6		-4.19942e-6		-4.11797e-6		-3.01643e-6		-2.55942e-6		-2.1724e-6		-1.84464e-6		-1.56218e-6		-1.3104e-6		-1.12351e-6		-1.12351e-6
-0.0200209		-0.0200209		-0.0200209		-0.0200208		-0.0200207		-0.0200206		-0.0200204		-0.0200202		-0.0200199		-0.0200194		-0.0200188		-0.0200179		-0.0200167		-0.020015		-0.0200127		-0.0200095		-0.020005		-0.0199987		-0.01999		-0.0199776		-0.0199611		-0.0199376		-0.0199052		-0.0198599		-0.0197972		-0.0197102		-0.0195897		-0.0194224		-0.0191923		-0.018862		-0.0184487		-0.0178293		-0.0170188		-0.015955		-0.0145346		-0.0127667		-0.0107296		-0.00868258		-0.00723875		-0.00700555		-0.00768727		-0.00788821		-0.0071175		-0.00651897		-0.00609467		-0.00552247		-0.00500777		-0.00449522		-0.00401233		-0.00356383		-0.00315189		-0.00277176		-0.00242787		-0.00211475		-0.00183928		-0.00159183		-0.00137516		-0.00118527		-0.00101964		-0.000876711		-0.000747144		-0.000641423		-0.000547891		-0.000467959		-0.000398481		-0.000339777		-0.000288978		-0.000246194		-0.000209313		-0.000177843		-0.000151211		-0.000128803		-0.000109462		-9.24872e-5		-7.8629e-5		-6.66449e-5		-5.65859e-5		-4.80787e-5		-4.06933e-5		-3.46251e-5		-2.93561e-5		-2.49437e-5		-2.11268e-5		-1.79465e-5		-1.52109e-5		-1.28404e-5		-1.09232e-5		-9.29561e-6		-7.12081e-6		-6.82382e-6		-5.66963e-6		-4.79877e-6		-2.87931e-6		-3.46121e-6		-2.93736e-6		-2.48833e-6		-2.10987e-6		-1.7908e-6		-1.51857e-6		-1.28595e-6		-1.09411e-6		-1.09411e-6
-0.0191698		-0.0191698		-0.0191697		-0.0191697		-0.0191696		-0.0191695		-0.0191693		-0.0191691		-0.0191688		-0.0191683		-0.0191677		-0.0191669		-0.0191657		-0.0191641		-0.0191618		-0.0191587		-0.0191543		-0.0191483		-0.0191398		-0.0191278		-0.0191117		-0.019089		-0.0190576		-0.0190136		-0.0189528		-0.0188684		-0.0187517		-0.0185895		-0.0183666		-0.0180467		-0.0176466		-0.0170477		-0.0162649		-0.0152394		-0.013874		-0.0121823		-0.0102473		-0.00832773		-0.00700952		-0.00683764		-0.00747137		-0.00760142		-0.00685526		-0.00630071		-0.00587423		-0.00532979		-0.00482994		-0.00433598		-0.00387079		-0.0034386		-0.00304158		-0.00267507		-0.00234348		-0.00204157		-0.00177579		-0.00153706		-0.00132802		-0.00114482		-0.000985007		-0.000847083		-0.000722025		-0.000619928		-0.000529544		-0.000452303		-0.000385107		-0.00032834		-0.000279217		-0.000237856		-0.0002022		-0.000171783		-0.000146044		-0.00012439		-0.000105705		-8.93034e-5		-7.59192e-5		-6.43456e-5		-5.46283e-5		-4.64159e-5		-3.93464e-5		-3.34224e-5		-2.8337e-5		-2.40789e-5		-2.03933e-5		-1.73239e-5		-1.46871e-5		-1.23997e-5		-1.05461e-5		-8.9731e-6		-7.62186e-6		-6.45555e-6		-5.47678e-6		-4.62836e-6		-3.94225e-6		-3.33816e-6		-2.82867e-6		-2.40187e-6		-2.03607e-6		-1.85054e-6		-1.46679e-6		-1.24095e-6		-1.05441e-6		-1.05441e-6
-0.0184692		-0.0184692		-0.0184691		-0.0184691		-0.018469		-0.0184689		-0.0184687		-0.0184685		-0.0184682		-0.0184677		-0.0184672		-0.0184663		-0.0184652		-0.0184636		-0.0184614		-0.0184584		-0.0184541		-0.0184482		-0.01844		-0.0184283		-0.0184126		-0.0183905		-0.0183599		-0.0183171		-0.0182579		-0.0181758		-0.0180621		-0.0179043		-0.0176874		-0.0173762		-0.0169874		-0.0164056		-0.0156461		-0.0146527		-0.0133333		-0.011705		-0.00985435		-0.00803874		-0.00682052		-0.00669391		-0.00728652		-0.00736273		-0.00663953		-0.0061183		-0.00569179		-0.00516964		-0.00468278		-0.00420408		-0.00375353		-0.00333488		-0.00295018		-0.00259497		-0.00227357		-0.0019809		-0.00172322		-0.00149149		-0.00128902		-0.00111143		-0.000956307		-0.000822556		-0.000701131		-0.000601972		-0.000514191		-0.000439134		-0.00037386		-0.000318705		-0.000270987		-0.000230817		-0.000196188		-0.000166657		-0.000141673		-0.000120657		-0.000102524		-8.66122e-5		-7.36268e-5		-6.23986e-5		-5.29716e-5		-4.50067e-5		-3.81525e-5		-3.24085e-5		-2.74743e-5		-2.33454e-5		-1.97718e-5		-1.67953e-5		-1.42387e-5		-1.20271e-5		-1.02189e-5		-8.69689e-6		-7.39775e-6		-6.257e-6		-5.31116e-6		-4.4964e-6		-3.81979e-6		-3.23543e-6		-2.7469e-6		-2.32998e-6		-1.97646e-6		-1.6769e-6		-1.42398e-6		-1.20213e-6		-1.02342e-6		-1.02342e-6
-0.0176393		-0.0176393		-0.0176392		-0.0176392		-0.0176391		-0.017639		-0.0176388		-0.0176386		-0.0176383		-0.0176379		-0.0176373		-0.0176365		-0.0176354		-0.0176339		-0.0176318		-0.0176288		-0.0176247		-0.017619		-0.017611		-0.0175997		-0.0175846		-0.0175631		-0.0175336		-0.0174922		-0.0174349		-0.0173555		-0.0172456		-0.0170931		-0.0168835		-0.016583		-0.0162077		-0.0156466		-0.0149153		-0.0139606		-0.0126966		-0.0111442		-0.00939368		-0.00769983		-0.00659583		-0.00651688		-0.00705929		-0.00707713		-0.00638391		-0.00589893		-0.00547453		-0.00497806		-0.00450744		-0.00404685		-0.00361372		-0.0032112		-0.00284117		-0.00249947		-0.00219023		-0.00190857		-0.00166054		-0.00143769		-0.00124254		-0.0010714		-0.000921998		-0.000793094		-0.000676004		-0.000580325		-0.000495608		-0.000423183		-0.000360199		-0.000307002		-0.000260978		-0.000222255		-0.000188889		-0.000160341		-0.000136379		-0.000116149		-9.86985e-5		-8.33887e-5		-7.08955e-5		-6.00937e-5		-5.10249e-5		-4.33603e-5		-3.67612e-5		-3.12326e-5		-2.64809e-5		-2.25032e-5		-1.90606e-5		-1.61923e-5		-1.37263e-5		-1.15914e-5		-9.85834e-6		-8.39554e-6		-7.12672e-6		-6.035e-6		-5.12334e-6		-4.33465e-6		-3.68429e-6		-3.12155e-6		-2.64699e-6		-2.24438e-6		-1.90516e-6		-1.61743e-6		-1.37109e-6		-1.16004e-6		-9.85994e-7		-9.85994e-7
-0.0169571		-0.0169571		-0.0169571		-0.016957		-0.0169569		-0.0169568		-0.0169567		-0.0169565		-0.0169562		-0.0169558		-0.0169552		-0.0169544		-0.0169534		-0.0169519		-0.0169498		-0.016947		-0.0169429		-0.0169374		-0.0169297		-0.0169187		-0.016904		-0.0168832		-0.0168544		-0.0168142		-0.0167586		-0.0166815		-0.0165748		-0.0164267		-0.0162233		-0.0159317		-0.0155677		-0.0150241		-0.0143163		-0.0133941		-0.0121762		-0.0106869		-0.00901881		-0.0074238		-0.00641012		-0.00636555		-0.00686582		-0.00684017		-0.00617356		-0.00571587		-0.00529499		-0.004819		-0.00436239		-0.00391675		-0.00349802		-0.00310882		-0.00275093		-0.00242041		-0.00212122		-0.00184868		-0.00160863		-0.00139291		-0.00120394		-0.00103822		-0.000893457		-0.000768513		-0.000654959		-0.000562225		-0.000480077		-0.000409862		-0.000348851		-0.000297347		-0.000252815		-0.000215353		-0.000183083		-0.000155568		-0.000132289		-0.000112705		-9.57998e-5		-8.09587e-5		-6.88399e-5		-5.83568e-5		-4.95519e-5		-4.21107e-5		-3.57028e-5		-3.03339e-5		-2.5718e-5		-2.1855e-5		-1.85123e-5		-1.57259e-5		-1.33341e-5		-1.12562e-5		-9.56708e-6		-8.14586e-6		-6.92161e-6		-5.94083e-6		-4.97825e-6		-4.20892e-6		-3.57843e-6		-3.04114e-6		-2.57127e-6		-2.18195e-6		-1.85062e-6		-1.57041e-6		-1.3306e-6		-1.12683e-6		-9.44376e-7		-9.44376e-7
